"Numero partida municipal";tributo;numero_de_recibo;estado;periodo;fecha_emision;"Fecha 1er vencimiento";"Fecha 2do vencimiento";"interes resarcitorio";referencia;calle;altura;piso;dpto;localidad;"nro convenio origen";"descripcion convenio origen";"nombre del tipo de convenio origen";"fecha convenio origen";"nro convenio destino";"descripcion convenio destino";"nombre del tipo de convenio destino";"fecha convenio destino";"nro titulo ejecutorio";"fecha titulo ejecutorio";NORANUL;TIPOANUL;FECHANUL;tasa;tasa
480;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;64.18;;;360;;;;;;;;;;convenio;;;;;;;tasa;78.72
480;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;16.04;;;360;;;;;;;;;;convenio;;;;;;;tasa;78.72
480;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;360;;;;;;;;;;convenio;;;;;;;tasa;78.72
481;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;116.84;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;143.33
481;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;29.21;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;143.33
481;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;143.33
482;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
482;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
482;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
483;02;1;T;201405;2014-05-31;2014-06-10;2014-07-10;4.08;;"44 - JUAN DE GARAY";1714;;;;;;;;;;convenio;;;;;;;tasa;20.00
483;02;1;T;201407;2014-08-01;2014-08-11;2014-09-10;0.00;;"44 - JUAN DE GARAY";1714;;;;;;;;;;convenio;;;;;;;tasa;20.00
483;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"44 - JUAN DE GARAY";1714;;;;;;;;;;convenio;;;;;;;tasa;20.00
484;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;;1800;;;;;;;;;;convenio;;;;;;;tasa;20.00
484;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;1800;;;;;;;;;;convenio;;;;;;;tasa;20.00
484;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;1800;;;;;;;;;;convenio;;;;;;;tasa;20.00
485;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
485;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
485;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
486;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
486;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
486;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
487;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
487;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
487;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
488;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
488;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
488;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
489;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
489;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
489;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
490;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;;1800;;;;;;;;;;convenio;;;;;;;tasa;20.00
490;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;1800;;;;;;;;;;convenio;;;;;;;tasa;20.00
490;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;1800;;;;;;;;;;convenio;;;;;;;tasa;20.00
491;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
491;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
491;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
492;02;1;T;201405;2014-05-31;2014-06-10;2014-07-10;4.08;;"44 - JUAN DE GARAY";1714;;;;;;;;;;convenio;;;;;;;tasa;20.00
492;02;1;T;201407;2014-08-01;2014-08-11;2014-09-10;0.00;;"44 - JUAN DE GARAY";1714;;;;;;;;;;convenio;;;;;;;tasa;20.00
492;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"44 - JUAN DE GARAY";1714;;;;;;;;;;convenio;;;;;;;tasa;20.00
493;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
493;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
493;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
494;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
494;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
494;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
495;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
495;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
495;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
496;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
496;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
496;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
497;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
497;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
497;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;20.00
498;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
498;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
498;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
499;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;33.33;;;360;;;;;;;;;;convenio;;;;;;;tasa;40.88
499;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;8.33;;;360;;;;;;;;;;convenio;;;;;;;tasa;40.88
499;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;360;;;;;;;;;;convenio;;;;;;;tasa;40.88
500;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;22.00;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;26.99
500;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;5.50;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;26.99
500;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;26.99
501;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;;669;;;;;;;;;;convenio;;;;;;;tasa;20.00
501;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;669;;;;;;;;;;convenio;;;;;;;tasa;20.00
501;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;669;;;;;;;;;;convenio;;;;;;;tasa;20.00
502;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.74;;"44 - JUAN DE GARAY";1800;;;;;;;;;;convenio;;;;;;;tasa;20.53
502;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.18;;"44 - JUAN DE GARAY";1800;;;;;;;;;;convenio;;;;;;;tasa;20.53
502;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"44 - JUAN DE GARAY";1800;;;;;;;;;;convenio;;;;;;;tasa;20.53
503;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
503;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
503;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
504;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;20.06;;;3274;;;;;;;;;;convenio;;;;;;;tasa;24.61
504;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;5.02;;;3274;;;;;;;;;;convenio;;;;;;;tasa;24.61
504;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;3274;;;;;;;;;;convenio;;;;;;;tasa;24.61
505;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
505;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
505;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
506;02;1;T;201405;2014-05-31;2014-06-10;2014-07-10;0.00;;"1 - SAN MARTIN ";557;;;;;;;;;;convenio;;;;;;;tasa;30.00
506;02;1;T;201407;2014-08-01;2014-08-11;2014-09-10;0.00;;"1 - SAN MARTIN ";557;;;;;;;;;;convenio;;;;;;;tasa;30.00
506;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"1 - SAN MARTIN ";557;;;;;;;;;;convenio;;;;;;;tasa;30.00
507;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;96.71;;;1338;;;;;;;;;;convenio;;;;;;;tasa;118.64
507;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;24.18;;;1338;;;;;;;;;;convenio;;;;;;;tasa;118.64
507;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;1338;;;;;;;;;;convenio;;;;;;;tasa;118.64
508;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
508;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
508;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
509;02;1;T;201405;2014-05-31;2014-06-10;2014-07-10;0.00;;"24 - SARMIENTO";1541;;;;;;;;;;convenio;;;;;;;tasa;20.00
509;02;1;T;201407;2014-08-01;2014-08-11;2014-09-10;0.00;;"24 - SARMIENTO";1541;;;;;;;;;;convenio;;;;;;;tasa;20.00
509;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"24 - SARMIENTO";1541;;;;;;;;;;convenio;;;;;;;tasa;20.00
510;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
510;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
510;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
511;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"52 - ALBERDI";2223;;;;;;;;;;convenio;;;;;;;tasa;20.00
511;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"52 - ALBERDI";2223;;;;;;;;;;convenio;;;;;;;tasa;20.00
511;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"52 - ALBERDI";2223;;;;;;;;;;convenio;;;;;;;tasa;20.00
512;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"52 - ALBERDI";2035;;;;;;;;;;convenio;;;;;;;tasa;20.00
512;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"52 - ALBERDI";2035;;;;;;;;;;convenio;;;;;;;tasa;20.00
512;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"52 - ALBERDI";2035;;;;;;;;;;convenio;;;;;;;tasa;20.00
513;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"20 - ESPAÑA";2186;;;;;;;;;;convenio;;;;;;;tasa;20.00
513;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"20 - ESPAÑA";2186;;;;;;;;;;convenio;;;;;;;tasa;20.00
513;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"20 - ESPAÑA";2186;;;;;;;;;;convenio;;;;;;;tasa;20.00
514;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
514;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
514;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
515;02;1;T;201405;2014-05-31;2014-06-10;2014-07-10;0.00;;"51 - FRENCH Y BERUTTI";1554;;;;;;;;;;convenio;;;;;;;tasa;20.00
515;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"51 - FRENCH Y BERUTTI";1554;;;;;;;;;;convenio;;;;;;;tasa;20.00
515;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"51 - FRENCH Y BERUTTI";1554;;;;;;;;;;convenio;;;;;;;tasa;20.00
516;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"39 - GRAL. LOPEZ ";1135;;;;;;;;;;convenio;;;;;;;tasa;20.00
516;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"39 - GRAL. LOPEZ ";1135;;;;;;;;;;convenio;;;;;;;tasa;20.00
516;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"39 - GRAL. LOPEZ ";1135;;;;;;;;;;convenio;;;;;;;tasa;20.00
517;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
517;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
517;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
518;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
518;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
518;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
519;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"26 - RIVADAVIA ";1210;;;;;;;;;;convenio;;;;;;;tasa;20.00
519;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"26 - RIVADAVIA ";1210;;;;;;;;;;convenio;;;;;;;tasa;20.00
519;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"26 - RIVADAVIA ";1210;;;;;;;;;;convenio;;;;;;;tasa;20.00
520;02;1;T;201405;2014-05-31;2014-06-10;2014-07-10;0.00;;"26 - RIVADAVIA ";2276;;;;;;;;;;convenio;;;;;;;tasa;20.00
520;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"26 - RIVADAVIA ";2276;;;;;;;;;;convenio;;;;;;;tasa;20.00
520;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"26 - RIVADAVIA ";2276;;;;;;;;;;convenio;;;;;;;tasa;20.00
521;02;1;T;201405;2014-05-31;2014-06-10;2014-07-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
521;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
521;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
522;02;1;T;201405;2014-05-31;2014-06-10;2014-07-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
522;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
522;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
523;02;1;T;201405;2014-05-31;2014-06-10;2014-07-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
523;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
523;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
524;02;1;T;201405;2014-05-31;2014-06-10;2014-07-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
524;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
524;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
525;02;1;T;201405;2014-05-31;2014-06-10;2014-07-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
525;02;1;T;201407;2014-08-01;2014-08-11;2014-09-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
525;02;1;T;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
526;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
526;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
526;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
527;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"7 - 25 DE MAYO ";1739;;;;;;;;;;convenio;;;;;;;tasa;20.00
527;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"7 - 25 DE MAYO ";1739;;;;;;;;;;convenio;;;;;;;tasa;20.00
527;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"7 - 25 DE MAYO ";1739;;;;;;;;;;convenio;;;;;;;tasa;20.00
528;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"44 - JUAN DE GARAY";1413;;;;;;;;;;convenio;;;;;;;tasa;20.00
528;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"44 - JUAN DE GARAY";1413;;;;;;;;;;convenio;;;;;;;tasa;20.00
528;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"44 - JUAN DE GARAY";1413;;;;;;;;;;convenio;;;;;;;tasa;20.00
530;02;1;T;201405;2014-05-31;2014-06-10;2014-07-10;0.00;;;1086;;;;;;;;;;convenio;;;;;;;tasa;74.98
530;02;1;T;201407;2014-08-01;2014-08-11;2014-09-10;0.00;;;1086;;;;;;;;;;convenio;;;;;;;tasa;74.98
530;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;1086;;;;;;;;;;convenio;;;;;;;tasa;74.98
531;02;1;T;201405;2014-05-31;2014-06-10;2014-07-10;0.00;;;1086;;;;;;;;;;convenio;;;;;;;tasa;20.00
531;02;1;T;201407;2014-08-01;2014-08-11;2014-09-10;0.00;;;1086;;;;;;;;;;convenio;;;;;;;tasa;20.00
531;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;1086;;;;;;;;;;convenio;;;;;;;tasa;20.00
532;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;35.60;;"44 - JUAN DE GARAY";1564;;;;;;;;;;convenio;;;;;;;tasa;43.67
532;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;8.90;;"44 - JUAN DE GARAY";1564;;;;;;;;;;convenio;;;;;;;tasa;43.67
532;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"44 - JUAN DE GARAY";1564;;;;;;;;;;convenio;;;;;;;tasa;43.67
533;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"39 - GRAL. LOPEZ ";1878;;;;;;;;;;convenio;;;;;;;tasa;20.00
533;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"39 - GRAL. LOPEZ ";1878;;;;;;;;;;convenio;;;;;;;tasa;20.00
533;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"39 - GRAL. LOPEZ ";1878;;;;;;;;;;convenio;;;;;;;tasa;20.00
534;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;23.80;;"1 - SAN MARTIN ";1316;;;;;;;;;;convenio;;;;;;;tasa;29.19
534;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;5.95;;"1 - SAN MARTIN ";1316;;;;;;;;;;convenio;;;;;;;tasa;29.19
534;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"1 - SAN MARTIN ";1316;;;;;;;;;;convenio;;;;;;;tasa;29.19
536;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
536;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
536;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
537;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
537;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
537;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
538;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
538;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
538;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"24 - SARMIENTO";1818;;;;;;;;;;convenio;;;;;;;tasa;20.00
539;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
539;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
539;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
540;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
540;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
540;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
541;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
541;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
541;02;1;A;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
542;02;1;T;201405;2014-05-31;2014-06-10;2014-07-10;0.00;;"26 - RIVADAVIA ";1780;;;;;;;;;;convenio;;;;;;;tasa;20.00
542;02;1;T;201407;2014-08-01;2014-08-11;2014-09-10;0.00;;"26 - RIVADAVIA ";1780;;;;;;;;;;convenio;;;;;;;tasa;20.00
542;02;1;T;201409;2014-09-30;2014-10-10;2014-11-10;0.00;;"26 - RIVADAVIA ";1780;;;;;;;;;;convenio;;;;;;;tasa;20.00
543;02;1;A;201405;2014-05-31;2014-06-10;2014-07-10;16.30;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
543;02;1;A;201407;2014-08-01;2014-08-11;2014-09-10;4.08;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
