"Numero partida municipal";tributo;numero_de_recibo;estado;periodo;fecha_emision;"Fecha 1er vencimiento";"Fecha 2do vencimiento";"interes resarcitorio";referencia;calle;altura;piso;dpto;localidad;"nro convenio origen";"descripcion convenio origen";"nombre del tipo de convenio origen";"fecha convenio origen";"nro convenio destino";"descripcion convenio destino";"nombre del tipo de convenio destino";"fecha convenio destino";"nro titulo ejecutorio";"fecha titulo ejecutorio";NORANUL;TIPOANUL;FECHANUL;tasa;tasa
649831/0000-0;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;60;127;"  ";NULL;LANDETA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649832/0003-6;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649833/0000-8;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;4.20;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649833/0001-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;28;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649834/0000-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;2;1092;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649850/0000-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;47.76;;75;557;"  ";NULL;GESSLER;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;67.75
650068/0000-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;28;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649985/0004-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.91;;33;138;"  ";NULL;"AROCENA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;21.14
650052/0000-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;217;80;"  ";NULL;"CAPITAL FEDERAL";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650052/0002-0;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;14;1858;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650052/0003-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;205;776;"  ";NULL;"GALVEZ ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650052/0004-5;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;54;47;"  ";NULL;"GALVEZ ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650053/0000-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;40;1840;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650053/0001-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;205;776;"  ";NULL;"GALVEZ ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650053/0002-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650072/0000-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650073/0000-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;217;80;"  ";NULL;"CAPITAL FEDERAL";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650073/0001-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650074/0000-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;22;2045;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650075/0000-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;75.50;;43;1665;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;107.09
650076/0000-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;22;2047;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650077/0000-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;17.76;;28;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;25.20
650078/0002-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650078/0003-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650078/0006-1;02;1;B;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;356;2118;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650081/0002-9;02;1;B;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650081/0004-7;02;1;B;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650082/0000-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;28;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650083/0000-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;43;1665;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650086/0000-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;28;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650087/0001-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;28;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650087/0002-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;43;1665;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650088/0000-4;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;75;885;"  ";NULL;"GALVEZ ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650090/0001-8;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.20;;68;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650090/0002-7;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.20;;68;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650090/0005-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650090/0006-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;28;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650090/0007-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;28;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650093/0002-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650093/0004-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650095/0000-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650096/0001-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1414;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650096/0002-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650102/0000-7;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;77;NULL;"  ";NULL;"AROCENA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650100/0001-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650100/0002-7;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;77;NULL;"  ";NULL;"AROCENA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650101/0000-8;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;6;632;"  ";NULL;"GALVEZ ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650103/0000-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;28;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650103/0013-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650103/0010-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650104/0000-5;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.20;;68;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650105/0002-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650105/0003-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650105/0004-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650109/0000-0;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;77;NULL;"  ";NULL;"AROCENA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650110/0000-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;"AROCENA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650111/0000-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650112/0000-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650116/0001-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;"AROCENA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650117/0001-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;"AROCENA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650118/0001-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;NULL;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650119/0000-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;66;1780;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650124/0000-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650125/0000-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650126/0000-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1929;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650127/0001-5;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;41;1387;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650128/0000-5;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;59;1753;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650129/0003-1;02;1;B;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;86;1972;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650129/0005-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;28;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650129/0006-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;28;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650129/0008-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;219;"797 ";"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650129/0009-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;219;"797 ";"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650129/0010-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;219;"797 ";"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650130/0001-9;02;1;B;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;73;135;"  ";NULL;"AROCENA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650131/0001-8;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.20;;68;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650131/0003-0;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.20;;68;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650131/0005-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650131/0017-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650131/0007-2;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;64;"222 B";"  ";NULL;"GALVEZ ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650131/0008-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650131/0009-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650131/0011-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650131/0012-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650131/0013-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650132/0002-6;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.50;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650132/0003-5;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.20;;68;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650132/0004-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650133/0001-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650134/0002-0;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;114;7969;"  ";NULL;"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;83.82
650134/0003-3;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;114;7969;"  ";NULL;"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650135/0000-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;15.51;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;22.00
650136/0001-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;123;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650136/0002-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;123;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650136/0003-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650136/0004-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650136/0005-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;28;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650136/0006-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;28;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650136/0007-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;220;743;"  ";NULL;"SAN LORENZO ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650136/0008-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;220;743;"  ";NULL;"SAN LORENZO ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650137/0001-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;53.68;;220;743;"  ";NULL;"SAN LORENZO ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;76.14
650137/0002-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;220;743;"  ";NULL;"SAN LORENZO ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650089/0000-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;51;1550;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650091/0000-8;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.20;;68;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650093/0003-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1414;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650094/0001-4;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650130/0002-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;70.99;;221;416;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;100.70
650131/0015-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
650131/0016-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
000000/0000-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
000000/0000-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149359/0006-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;78;0;"  ";;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149359/0002-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;62;1900;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149358/0000-7;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;3.90;;0;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149391/0002-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;"  ";;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149391/0001-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;62;1900;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149391/0003-9;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;75;1200;"  ";;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149392/0003-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;62;1900;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149392/0002-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;79;4470;"  ";0;"CAPITAL FEDERAL     ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149392/0001-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;51;1347;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149391/0005-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;"  ";;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149391/0006-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;62;S/N;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149393/0001-9;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;2.40;;NULL;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149393/0002-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;68;S/N;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149394/0000-9;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;2.40;;NULL;NULL;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149420/0001;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;14;1179;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149423/0007-7;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;5.10;;80;S/N;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149423/0010-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;80;S/N;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149423/0006-8;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;4.50;;NULL;NULL;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149423/0005-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;80;NULL;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649912/0001-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649912/0002-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;0;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649912/0003-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";0;"LARRECHEA ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649912/0004-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;49;NULL;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649912/0005-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649912/0007-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
